number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
85,0.3681999981403351,2025-08-25 05:38:01.029241,2025-08-25 05:54:20.424411,0 days 00:16:19.395170,20,4.033882565765646e-05,normal,8,nz,0.0010245380701167238,0.0369752993385134,133,352,,colnorm,old,0.2945295463417174,logistic,0.012258958816528321,COMPLETE,0.012258958816528321
86,0.36511666774749757,2025-08-25 05:54:20.424808,2025-08-25 06:10:31.139237,0 days 00:16:10.714429,20,4.520112560597695e-05,uniform,7,nz,0.0005985681271835246,0.019562548488593543,268,256,,colnorm,old,0.4022194942045225,logistic,0.01240987777709961,COMPLETE,0.01240987777709961
87,0.4647666573524475,2025-08-25 06:10:31.141287,2025-08-25 06:13:42.131113,0 days 00:03:10.989826,100,6.42472026400565e-05,uniform,5,zero,,0.06082680851627846,2566,736,,colnorm,Glorot,,logistic,0.0015050172805786133,COMPLETE,0.0015050172805786133
88,0.3883999943733215,2025-08-25 06:13:42.131433,2025-08-25 06:16:54.886373,0 days 00:03:12.754940,100,,normal,5,nz,0.0002202369014014721,0.11109973515125156,127,464,,raw,old,0.4252752171099079,logistic,0.01093902587890625,COMPLETE,0.01093902587890625
89,0.38068332672119143,2025-08-25 06:16:54.888335,2025-08-25 06:32:24.702034,0 days 00:15:29.813699,20,,normal,5,zero,,0.002994960649431484,6476,368,0.7155835911427786,pca,old,0.45697438905825516,logistic,0.01109762191772461,COMPLETE,0.01109762191772461
90,0.3130833297967911,2025-08-25 06:32:24.702432,2025-08-25 06:48:39.087880,0 days 00:16:14.385448,20,6.979750650939454e-06,uniform,6,nz,5.108325231584357e-06,0.6658831828829577,215,336,,colnorm,old,1.1398282030125204,logistic,,COMPLETE,
91,0.428466659784317,2025-08-25 06:48:39.088276,2025-08-25 06:51:58.776163,0 days 00:03:19.687887,100,0.0002054729195326067,normal,5,nz,0.00012897937428912412,0.12188819577222171,116,496,,colnorm,Glorot,,logistic,0.011549115180969238,COMPLETE,0.011549115180969238
92,0.10000000149011612,2025-08-25 06:51:58.778198,2025-08-25 07:08:09.589079,0 days 00:16:10.810881,20,,normal,6,nz,8.356649603731937e-05,0.5547825622139632,864,672,0.5148159221129233,pca,old,0.7099277205830046,logistic,,COMPLETE,
93,0.40874999165534975,2025-08-25 07:08:09.589477,2025-08-25 07:11:21.888879,0 days 00:03:12.299402,100,0.00014316224091278775,uniform,6,zero,,0.004127348592913831,2691,672,,colnorm,Glorot,,logistic,0.01246488094329834,COMPLETE,0.01246488094329834
94,0.4175499975681305,2025-08-25 07:11:21.889173,2025-08-25 07:26:42.847134,0 days 00:15:20.957961,20,0.00011342300869604532,normal,5,zero,,0.005430917690087362,1980,496,,colnorm,old,0.8057107440481108,logistic,0.012086892127990722,COMPLETE,0.012086892127990722
95,0.3659666657447815,2025-08-25 07:26:42.847524,2025-08-25 07:42:46.037129,0 days 00:16:03.189605,20,,normal,6,nz,2.9735219105634036e-05,0.01721667565437656,898,448,,raw,old,0.5940278966588625,logistic,0.010754942893981934,COMPLETE,0.010754942893981934
96,0.3000166594982147,2025-08-25 07:42:46.039118,2025-08-25 07:58:57.525536,0 days 00:16:11.486418,20,0.0005235904130132652,uniform,6,nz,0.00020793441665998563,0.0014329928893962198,1585,432,,colnorm,old,0.22615519918817717,logistic,0.012900972366333007,COMPLETE,0.012900972366333007
97,0.4597499966621399,2025-08-25 07:58:57.527568,2025-08-25 08:02:11.826022,0 days 00:03:14.298454,100,,uniform,6,zero,,0.0478247538093725,1971,448,0.9936655565701948,pca,Glorot,,logistic,0.001566171646118164,COMPLETE,0.001566171646118164
98,0.38223332166671753,2025-08-25 08:02:11.828199,2025-08-25 08:17:38.516127,0 days 00:15:26.687928,20,1.0514932458790133e-09,uniform,5,zero,,0.001122193350293325,1013,720,,colnorm,old,0.9390372810278086,tanh,0.013036417961120605,COMPLETE,0.013036417961120605
99,0.35796666145324707,2025-08-25 08:17:38.518153,2025-08-25 08:33:50.749611,0 days 00:16:12.231458,20,0.00010476698046128029,normal,6,nz,2.049647543875503e-05,0.027383478598325645,138,144,,colnorm,Glorot,,logistic,0.011346101760864258,COMPLETE,0.011346101760864258
100,0.3724833309650421,2025-08-25 08:33:50.750011,2025-08-25 08:37:05.158924,0 days 00:03:14.408913,100,5.183573226437481e-08,uniform,6,zero,,0.0007514966381749887,3172,160,,colnorm,Glorot,,tanh,0.013078761100769044,COMPLETE,0.013078761100769044
101,0.4083666577935219,2025-08-25 08:37:05.160093,2025-08-25 08:53:20.357957,0 days 00:16:15.197864,20,7.82475173142272e-05,normal,6,nz,0.00010079707015818127,0.4972381697617105,131,400,,colnorm,old,1.0686743633674076,logistic,,COMPLETE,
102,0.39421666264533994,2025-08-25 08:53:20.359096,2025-08-25 09:09:34.241398,0 days 00:16:13.882302,20,0.00010368303208675326,normal,6,nz,0.0001550408755253172,0.01385681118272874,413,608,,colnorm,old,0.9366222381617715,logistic,0.012667989730834961,COMPLETE,0.012667989730834961
103,0.4774999976158142,2025-08-25 09:09:34.241791,2025-08-25 09:25:03.174259,0 days 00:15:28.932468,20,0.0001166364012252854,normal,6,zero,,0.002159308935858054,6705,304,,colnorm,old,0.8759080320785118,tanh,0.010593295097351074,COMPLETE,0.010593295097351074
104,0.29148333668708803,2025-08-25 09:25:03.174661,2025-08-25 09:41:17.353739,0 days 00:16:14.179078,20,0.0007439000809874991,normal,6,nz,6.636031986900976e-08,0.000585607044620587,1320,384,,colnorm,Glorot,,logistic,0.012937593460083007,COMPLETE,0.012937593460083007
105,0.4070833265781403,2025-08-25 09:41:17.355933,2025-08-25 09:56:37.475984,0 days 00:15:20.120051,20,,normal,6,zero,,0.001693487922489772,7030,432,0.8113360504458117,pca,old,0.6671533255083053,tanh,0.011919307708740234,COMPLETE,0.011919307708740234
106,0.27243333458900454,2025-08-25 09:56:37.476385,2025-08-25 10:12:03.232314,0 days 00:15:25.755929,20,0.00010826789189289568,uniform,6,zero,,7.356254378944919e-05,3020,416,,colnorm,old,0.8436838472522566,tanh,0.013134336471557618,COMPLETE,0.013134336471557618
107,0.46524999737739564,2025-08-25 10:12:03.233276,2025-08-25 10:28:12.168414,0 days 00:16:08.935138,20,6.521699073353055e-05,normal,6,nz,1.0226175857427689e-05,0.177083679654939,2772,832,,colnorm,old,0.5884779960856912,logistic,0.0005308866500854492,COMPLETE,0.0005308866500854492
108,0.35693333148956297,2025-08-25 10:28:12.170418,2025-08-25 10:43:36.450799,0 days 00:15:24.280381,20,2.5051444872537047e-06,normal,6,zero,,0.0004004405613899989,4114,80,,colnorm,old,0.8958763219438873,tanh,0.013015842437744141,COMPLETE,0.013015842437744141
109,0.21978332698345185,2025-08-25 10:43:36.452663,2025-08-25 10:59:50.840602,0 days 00:16:14.387939,20,0.00021938594737949977,uniform,6,nz,0.0008668226115651542,0.0005413142600622029,120,400,,colnorm,old,0.6153097763564418,logistic,0.013066720962524415,COMPLETE,0.013066720962524415
110,0.27101666033267974,2025-08-25 10:59:50.841407,2025-08-25 11:15:18.497476,0 days 00:15:27.656069,20,1.1934154044179013e-05,normal,6,zero,,0.7321750393044268,223,176,,colnorm,old,0.9290448490106619,tanh,,COMPLETE,
111,0.38918333053588866,2025-08-25 11:15:18.498228,2025-08-25 11:30:53.474636,0 days 00:15:34.976408,20,8.101905663735642e-05,normal,6,zero,,0.11197809801587548,7956,368,,colnorm,old,1.1724765399656718,tanh,-8.511543273925781e-05,COMPLETE,-8.511543273925781e-05
112,0.4485833287239075,2025-08-25 11:30:53.476265,2025-08-25 11:47:07.505097,0 days 00:16:14.028832,20,8.661699404469637e-05,normal,8,nz,5.9645540912505504e-05,0.013549669126934775,1468,544,,colnorm,old,0.962581006798184,logistic,0.011158370971679687,COMPLETE,0.011158370971679687
113,0.41230000257492067,2025-08-25 11:47:07.505489,2025-08-25 12:02:33.469664,0 days 00:15:25.964175,20,0.0006959110643203607,normal,5,zero,,0.00047952726734734646,6819,496,,colnorm,Glorot,,tanh,0.012781739234924316,COMPLETE,0.012781739234924316
114,0.4187999963760376,2025-08-25 12:02:33.470617,2025-08-25 12:05:43.830509,0 days 00:03:10.359892,100,2.2232253133281422e-05,normal,6,zero,,0.0006344222699155846,9225,592,,colnorm,old,0.8564004706552477,tanh,0.012722921371459962,COMPLETE,0.012722921371459962
115,0.47489999532699584,2025-08-25 12:05:43.830831,2025-08-25 12:21:42.997274,0 days 00:15:59.166443,20,8.467254178447972e-08,normal,5,nz,9.443988120778053e-05,0.10463497397664613,279,496,,colnorm,old,1.0426458853559089,logistic,0.008651351928710938,COMPLETE,0.008651351928710938
116,0.4367500007152557,2025-08-25 12:21:42.998205,2025-08-25 12:37:38.112736,0 days 00:15:55.114531,20,2.1146258474386102e-07,normal,5,nz,0.00017282761564494926,0.00428650934918817,1031,672,,colnorm,old,1.297253996639599,tanh,0.012615466117858886,COMPLETE,0.012615466117858886
117,0.4162666618824005,2025-08-25 12:37:38.113611,2025-08-25 12:53:37.525428,0 days 00:15:59.411817,20,1.2555211195351821e-07,normal,5,nz,2.483595338216287e-05,0.042679371215195126,231,400,,colnorm,old,0.5545746196803271,logistic,0.012131977081298827,COMPLETE,0.012131977081298827
118,0.3383499950170517,2025-08-25 12:53:37.525818,2025-08-25 13:09:28.158392,0 days 00:15:50.632574,20,1.239430040756304e-08,normal,5,nz,0.000224948857484714,0.2696293050804613,203,816,,colnorm,old,1.0545754477040696,logistic,,COMPLETE,
119,0.35963332653045654,2025-08-25 13:09:28.159636,2025-08-25 13:12:47.756271,0 days 00:03:19.596635,100,,normal,8,nz,1.2037772282104811e-08,0.5205283239720248,100,176,0.6571534382209966,pca,old,0.7756844924058303,logistic,0.006151938438415527,COMPLETE,0.006151938438415527
120,0.47403332591056824,2025-08-25 13:12:47.758126,2025-08-25 13:15:53.385421,0 days 00:03:05.627295,100,8.940067129984939e-08,normal,5,zero,,0.0019376662227962094,9947,400,,colnorm,old,0.25807662499889583,tanh,0.01200563907623291,COMPLETE,0.01200563907623291
121,0.4328666627407074,2025-08-25 13:15:53.386927,2025-08-25 13:30:55.910254,0 days 00:15:02.523327,20,5.723281569280713e-08,normal,5,zero,,0.000755928533000826,7401,272,,colnorm,old,0.31720772906452416,tanh,0.01249711513519287,COMPLETE,0.01249711513519287
122,0.49743332266807555,2025-08-25 13:30:55.910642,2025-08-25 13:34:03.038000,0 days 00:03:07.127358,100,1.0283303676757852e-07,normal,5,zero,,0.005933073415521691,5089,560,,colnorm,old,0.2008659361725164,tanh,0.010219430923461914,COMPLETE,0.010219430923461914
123,0.46333332657814025,2025-08-25 13:34:03.038295,2025-08-25 13:48:59.572110,0 days 00:14:56.533815,20,2.885443616347466e-07,uniform,6,zero,,0.09656918520981575,279,272,,colnorm,old,0.2573343448855297,logistic,0.008969831466674804,COMPLETE,0.008969831466674804
124,0.10000000149011612,2025-08-25 13:48:59.572477,2025-08-25 13:52:05.548886,0 days 00:03:05.976409,100,1.2786259541020445e-07,normal,5,zero,,0.5280421851935244,5376,624,,colnorm,old,0.201431113686003,tanh,,COMPLETE,
125,0.46088333129882814,2025-08-25 13:52:05.549214,2025-08-25 14:07:54.345015,0 days 00:15:48.795801,20,6.475920436944987e-08,normal,6,nz,2.647924629630387e-05,0.0011572833005871076,7615,512,,colnorm,old,0.5797913763013669,tanh,0.012370610237121582,COMPLETE,0.012370610237121582
126,0.46175000071525574,2025-08-25 14:07:54.346974,2025-08-25 14:11:10.695809,0 days 00:03:16.348835,100,1.0816276851618838e-06,uniform,5,nz,0.00036084668476461725,0.012619729505122313,4790,560,,colnorm,old,0.8729750216797288,tanh,0.004195809364318848,COMPLETE,0.004195809364318848
127,0.20731666386127473,2025-08-25 14:11:10.696103,2025-08-25 14:26:10.630795,0 days 00:14:59.934692,20,1.2889673192398602e-05,normal,6,zero,,0.0041419417504414075,144,96,,colnorm,old,0.4977395724227168,logistic,0.01303694248199463,COMPLETE,0.01303694248199463
