number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
57,0.8248386780420939,2025-09-03 15:50:46.112396,2025-09-03 15:56:20.438263,0 days 00:05:34.325867,100,uniform,6,zero,,0.03286488335255236,3311,912,608,320,old,1.2455770883411745,tanh,0.009828911887274848,0.00980075200398763,0.010220090548197428,0.009465893109639486,COMPLETE,0.009828911887274848,0.00980075200398763,0.010220090548197428,0.009465893109639486
58,0.0979838694135348,2025-09-03 15:56:20.438668,2025-09-03 16:01:53.411223,0 days 00:05:32.972555,100,uniform,7,zero,,0.7745282786749261,8900,640,896,288,old,1.1981743257654067,tanh,,,,,COMPLETE,,,,
59,0.8397257924079895,2025-09-03 16:01:53.411601,2025-09-03 16:07:45.738674,0 days 00:05:52.327073,100,uniform,5,nz,1.5332282813862684e-06,0.15745500949523833,3376,1024,896,352,old,1.1500923438541255,tanh,0.005134516292148166,0.005548954010009766,0.006066282590230306,0.0037883122762044272,COMPLETE,0.005134516292148166,0.005548954010009766,0.006066282590230306,0.0037883122762044272
60,0.0979838694135348,2025-09-03 16:07:45.739104,2025-09-03 16:13:37.717680,0 days 00:05:51.978576,100,uniform,5,nz,1.9229879975745844e-06,0.7553352967561227,1345,928,896,400,old,1.1568142463617315,tanh,,,,,COMPLETE,,,,
61,0.8414354721705118,2025-09-03 16:13:37.718081,2025-09-03 16:19:10.388759,0 days 00:05:32.670678,100,uniform,5,zero,,0.2186693081691178,7966,864,480,176,old,1.1993388054454432,tanh,0.000990364286634657,0.0015192826588948567,0.001035173734029134,0.00041663646697998047,COMPLETE,0.000990364286634657,0.0015192826588948567,0.001035173734029134,0.00041663646697998047
62,0.8479838768641154,2025-09-03 16:19:10.389157,2025-09-03 16:25:00.058438,0 days 00:05:49.669281,100,normal,5,nz,9.904378151748006e-05,0.13152596476295983,8723,912,800,400,Glorot,,tanh,0.0018689764870537652,0.0019367535909016926,0.002304236094156901,0.001365939776102702,COMPLETE,0.0018689764870537652,0.0019367535909016926,0.002304236094156901,0.001365939776102702
63,0.7898871699968973,2025-09-03 16:25:00.058823,2025-09-03 16:30:34.412223,0 days 00:05:34.353400,100,uniform,5,zero,,0.008644059106067139,7995,896,368,128,old,1.480805128982164,logistic,0.007750352223714192,0.010486086209615072,0.010088006655375162,0.0026769638061523438,COMPLETE,0.007750352223714192,0.010486086209615072,0.010088006655375162,0.0026769638061523438
64,0.7451128959655762,2025-09-03 16:30:34.413112,2025-09-03 16:36:26.429889,0 days 00:05:52.016777,100,normal,5,nz,9.161764938150698e-05,0.0008217799509086087,5509,1024,832,512,Glorot,,tanh,0.01287816630469428,0.01287690798441569,0.012943148612976074,0.01281444231669108,COMPLETE,0.01287816630469428,0.01287690798441569,0.012943148612976074,0.01281444231669108
65,0.0979838694135348,2025-09-03 16:36:26.430603,2025-09-03 16:42:01.775216,0 days 00:05:35.344613,100,uniform,5,zero,,0.8242280972802153,5300,800,304,160,old,1.117403394590268,tanh,,,,,COMPLETE,,,,
66,0.832451581954956,2025-09-03 16:42:01.775865,2025-09-03 16:47:35.574189,0 days 00:05:33.798324,100,uniform,5,zero,,0.25202953199303824,4512,944,640,480,old,1.090126387574243,tanh,0.0025513304604424373,0.002579649289449056,0.0031262636184692383,0.0019480784734090169,COMPLETE,0.0025513304604424373,0.002579649289449056,0.0031262636184692383,0.0019480784734090169
67,0.3388303518295288,2025-09-03 16:47:35.574599,2025-09-03 16:53:07.986813,0 days 00:05:32.412214,100,normal,8,zero,,0.42101839017123854,6938,592,784,464,Glorot,,tanh,,,,,COMPLETE,,,,
68,0.8351451754570007,2025-09-03 16:53:07.987730,2025-09-03 17:20:43.203983,0 days 00:27:35.216253,20,uniform,5,zero,,0.02888159320280626,7714,800,944,608,old,1.6192881736487565,tanh,0.006912284427218967,0.005972425142923991,0.008302052815755209,0.006462375322977702,COMPLETE,0.006912284427218967,0.005972425142923991,0.008302052815755209,0.006462375322977702
69,0.0979838694135348,2025-09-03 17:20:43.204390,2025-09-03 17:26:36.217883,0 days 00:05:53.013493,100,normal,6,nz,8.132764864851213e-06,0.48976351242739063,2460,832,912,320,Glorot,,tanh,,,,,COMPLETE,,,,
70,0.7533548474311829,2025-09-03 17:26:36.218293,2025-09-03 17:32:12.613473,0 days 00:05:36.395180,100,uniform,5,zero,,0.0024421518679293734,8053,1024,976,304,old,1.0680843756430454,tanh,0.012018839518229166,0.012394547462463379,0.012532591819763184,0.011129379272460938,COMPLETE,0.012018839518229166,0.012394547462463379,0.012532591819763184,0.011129379272460938
