number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
105,0.4378871202468872,2025-09-03 22:13:45.915107,2025-09-03 22:20:43.516751,0 days 00:06:57.601644,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.012820696830749512,COMPLETE,0.012820696830749512
106,0.42085484862327577,2025-09-03 22:20:43.517188,2025-09-03 22:28:04.826584,0 days 00:07:21.309396,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.012964558601379395,COMPLETE,0.012964558601379395
107,0.5832097172737122,2025-09-03 22:28:04.827502,2025-09-03 23:02:26.328715,0 days 00:34:21.501213,20,uniform,6,zero,,0.2703483449173535,126,240,Glorot,,logistic,0.006203508377075196,COMPLETE,0.006203508377075196
108,0.23761290907859803,2025-09-03 23:02:26.329576,2025-09-03 23:36:41.377294,0 days 00:34:15.047718,20,uniform,5,zero,,4.860546742134252e-05,8910,432,old,0.7621867768501387,logistic,0.012988615036010741,COMPLETE,0.012988615036010741
109,0.11366129368543625,2025-09-03 23:36:41.378051,2025-09-03 23:43:34.942235,0 days 00:06:53.564184,100,uniform,6,zero,,1.933586992443853e-06,1687,848,Glorot,,logistic,0.013076233863830566,COMPLETE,0.013076233863830566
110,0.254500013589859,2025-09-03 23:43:34.942997,2025-09-04 00:18:11.965441,0 days 00:34:37.022444,20,uniform,6,zero,,0.5469440389712815,1472,464,old,0.3383535171692128,tanh,,COMPLETE,
111,0.9100645422935486,2025-09-04 00:18:11.966345,2025-09-04 00:25:06.499563,0 days 00:06:54.533218,100,uniform,8,zero,,0.21601493879012862,2106,736,Glorot,,tanh,0.0011434555053710938,COMPLETE,0.0011434555053710938
112,0.31875808238983155,2025-09-04 00:25:06.499990,2025-09-04 00:31:58.961981,0 days 00:06:52.461991,100,uniform,7,zero,,2.25792790653684e-06,2544,240,Glorot,,tanh,0.013047051429748536,COMPLETE,0.013047051429748536
113,0.9151129245758056,2025-09-04 00:31:58.962429,2025-09-04 01:06:24.622145,0 days 00:34:25.659716,20,normal,8,zero,,0.06907828351779671,5086,560,Glorot,,tanh,0.0004230499267578125,COMPLETE,0.0004230499267578125
114,0.3547419548034668,2025-09-04 01:06:24.622574,2025-09-04 01:13:20.120133,0 days 00:06:55.497559,100,normal,8,zero,,0.00025320557310478027,136,784,Glorot,,tanh,0.013123178482055664,COMPLETE,0.013123178482055664
115,0.3504516243934631,2025-09-04 01:13:20.120565,2025-09-04 01:20:16.824603,0 days 00:06:56.704038,100,uniform,6,zero,,1.386920631604054e-05,9880,640,Glorot,,tanh,0.013096189498901368,COMPLETE,0.013096189498901368
116,0.15777419805526732,2025-09-04 01:20:16.825035,2025-09-04 01:27:13.320322,0 days 00:06:56.495287,100,uniform,6,zero,,3.133419821744876e-05,3118,912,Glorot,,logistic,0.013122153282165528,COMPLETE,0.013122153282165528
117,0.43459678888320924,2025-09-04 01:27:13.320762,2025-09-04 01:34:07.482325,0 days 00:06:54.161563,100,uniform,7,zero,,0.004522859030733574,158,384,Glorot,,tanh,0.012900400161743163,COMPLETE,0.012900400161743163
118,0.8896613359451294,2025-09-04 01:34:07.483023,2025-09-04 01:41:28.455458,0 days 00:07:20.972435,100,normal,6,nz,2.898382419333067e-05,0.6409937071185792,614,432,old,1.8746984264429962,tanh,8.707046508789062e-05,COMPLETE,8.707046508789062e-05
119,0.5689193844795227,2025-09-04 01:41:28.456344,2025-09-04 02:16:02.733315,0 days 00:34:34.276971,20,uniform,7,zero,,0.007668071404506788,593,128,old,1.2023728574056394,tanh,0.011311650276184082,COMPLETE,0.011311650276184082
120,0.11366129368543625,2025-09-04 02:16:02.733753,2025-09-04 02:23:22.594802,0 days 00:07:19.861049,100,uniform,7,nz,1.2058345380104415e-05,1.2412046261132901e-06,169,864,old,1.882699819479407,logistic,0.013060712814331054,COMPLETE,0.013060712814331054
121,0.3313387155532837,2025-09-04 02:23:22.596205,2025-09-04 02:30:43.907347,0 days 00:07:21.311142,100,uniform,7,nz,3.7308740142297057e-07,1.9719157796371668e-05,1375,288,old,0.7577100466502358,tanh,0.01313638687133789,COMPLETE,0.01313638687133789
122,0.8560645341873169,2025-09-04 02:30:43.907782,2025-09-04 03:05:23.406460,0 days 00:34:39.498678,20,normal,8,zero,,0.11600881292548788,907,976,Glorot,,logistic,0.003395676612854004,COMPLETE,0.003395676612854004
123,0.521032276749611,2025-09-04 03:05:23.407445,2025-09-04 03:12:47.629471,0 days 00:07:24.222026,100,normal,5,nz,4.697728527313415e-06,0.4584432792130238,266,800,Glorot,,logistic,0.018680882453918458,COMPLETE,0.018680882453918458
124,0.3143387198448181,2025-09-04 03:12:47.630363,2025-09-04 03:47:01.234163,0 days 00:34:13.603800,20,uniform,6,zero,,3.3646525728742393e-06,856,224,old,0.8940634567567625,tanh,0.012794971466064453,COMPLETE,0.012794971466064453
125,0.1505645215511322,2025-09-04 03:47:01.235058,2025-09-04 04:21:21.607297,0 days 00:34:20.372239,20,normal,6,zero,,4.1826558277637744e-05,8816,192,Glorot,,logistic,0.012844610214233398,COMPLETE,0.012844610214233398
126,0.09972580820322037,2025-09-04 04:21:21.608214,2025-09-04 04:28:16.055900,0 days 00:06:54.447686,100,uniform,6,zero,,0.880860908605907,3390,672,old,1.0776604182147944,tanh,,COMPLETE,
127,0.31361291408538816,2025-09-04 04:28:16.056821,2025-09-04 05:02:16.077343,0 days 00:34:00.020522,20,normal,7,zero,,4.2019452092243035e-05,555,208,Glorot,,tanh,0.013043761253356934,COMPLETE,0.013043761253356934
