number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
106,0.7576290726661682,2025-09-03 17:08:04.735606,2025-09-03 17:41:50.484805,0 days 00:33:45.749199,20,normal,5,zero,,0.02129810648691016,5617,464,old,1.0892346942649715,logistic,0.004481697082519531,COMPLETE,0.004481697082519531
107,0.8267097234725952,2025-09-03 17:41:50.485198,2025-09-03 18:18:15.259831,0 days 00:36:24.774633,20,uniform,5,nz,2.762104313240098e-08,0.2620950568520878,1790,176,old,0.6626651085797612,logistic,0.0002474784851074219,COMPLETE,0.0002474784851074219
108,0.7461290478706359,2025-09-03 18:18:15.260227,2025-09-03 18:52:07.845451,0 days 00:33:52.585224,20,normal,6,zero,,0.00802675503595328,8037,144,Glorot,,logistic,0.0034879207611083984,COMPLETE,0.0034879207611083984
109,0.8091129064559937,2025-09-03 18:52:07.845849,2025-09-03 19:28:25.228915,0 days 00:36:17.383066,20,uniform,5,nz,1.600317565819705e-08,0.02872133739319526,6931,128,old,0.5624394722106402,tanh,0.0005113601684570313,COMPLETE,0.0005113601684570313
110,0.6864354968070984,2025-09-03 19:28:25.229714,2025-09-03 20:02:41.811039,0 days 00:34:16.581325,20,normal,7,zero,,0.0007309197029455718,5277,528,old,1.2049628598465432,logistic,0.011387062072753907,COMPLETE,0.011387062072753907
111,0.8093064785003662,2025-09-03 20:02:41.811454,2025-09-03 20:36:40.904835,0 days 00:33:59.093381,20,normal,5,zero,,0.029898969504020007,7783,160,old,0.7250339483434852,logistic,0.0002011537551879883,COMPLETE,0.0002011537551879883
112,0.8252581119537353,2025-09-03 20:36:40.905244,2025-09-03 21:13:02.780806,0 days 00:36:21.875562,20,normal,7,nz,3.405750685961552e-08,0.0656991051946992,6102,320,old,0.8111805668424614,logistic,0.00011093616485595703,COMPLETE,0.00011093616485595703
113,0.8150645613670349,2025-09-03 21:13:02.781203,2025-09-03 21:49:11.047688,0 days 00:36:08.266485,20,normal,7,nz,1.0975532466517782e-08,0.0294593131768455,7400,496,old,0.5908547722919085,logistic,0.001473236083984375,COMPLETE,0.001473236083984375
114,0.8214516639709473,2025-09-03 21:49:11.048084,2025-09-03 22:25:38.976930,0 days 00:36:27.928846,20,uniform,5,nz,2.6075721141614484e-08,0.1960249257179359,7800,192,Glorot,,tanh,0.0006038904190063477,COMPLETE,0.0006038904190063477
115,0.7916774392127991,2025-09-03 22:25:38.977346,2025-09-03 22:32:56.453785,0 days 00:07:17.476439,100,uniform,6,nz,3.1118316399334255e-08,0.015896883061274472,4687,992,old,0.9398322338360432,tanh,0.007771921157836914,COMPLETE,0.007771921157836914
116,0.75161292552948,2025-09-03 22:32:56.454502,2025-09-03 23:09:02.209352,0 days 00:36:05.754850,20,normal,7,nz,3.756144075291284e-08,0.07290282426356806,1181,224,old,1.2262649730667068,logistic,0.0030515909194946287,COMPLETE,0.0030515909194946287
117,0.69401615858078,2025-09-03 23:09:02.210252,2025-09-03 23:45:41.712632,0 days 00:36:39.502380,20,uniform,5,nz,5.233161263458555e-08,0.3957100265635109,883,304,old,0.8508615022377587,logistic,0.0019571065902709963,COMPLETE,0.0019571065902709963
118,0.39651614874601365,2025-09-03 23:45:41.713053,2025-09-04 00:19:50.118172,0 days 00:34:08.405119,20,uniform,6,zero,,0.5577923446900592,7980,928,old,1.21477717260943,logistic,0.0037922382354736326,COMPLETE,0.0037922382354736326
119,0.7832580924034118,2025-09-04 00:19:50.118575,2025-09-04 00:27:06.464989,0 days 00:07:16.346414,100,normal,7,nz,1.74666054387446e-06,0.012990155316142386,9667,304,old,0.3049688419293195,logistic,0.0032551050186157226,COMPLETE,0.0032551050186157226
120,0.6632258296012878,2025-09-04 00:27:06.465883,2025-09-04 01:01:01.365586,0 days 00:33:54.899703,20,uniform,5,zero,,0.0020349052255478777,1520,160,old,1.0280833820646031,logistic,0.010241866111755371,COMPLETE,0.010241866111755371
121,0.8188064932823181,2025-09-04 01:01:01.365995,2025-09-04 01:37:18.018575,0 days 00:36:16.652580,20,normal,7,nz,9.559097607576306e-08,0.13817193186739132,5466,144,old,0.7804209401360498,logistic,3.0994415283203125e-06,COMPLETE,3.0994415283203125e-06
122,0.8235000491142273,2025-09-04 01:37:18.018987,2025-09-04 02:13:18.738552,0 days 00:36:00.719565,20,uniform,5,nz,8.679822589575742e-07,0.23298255786954108,5256,128,old,0.8463326561120899,logistic,7.596015930175782e-05,COMPLETE,7.596015930175782e-05
123,0.8270968198776245,2025-09-04 02:13:18.738942,2025-09-04 02:47:39.556985,0 days 00:34:20.818043,20,uniform,6,zero,,0.3168731954374716,9143,128,Glorot,,logistic,0.00010783672332763672,COMPLETE,0.00010783672332763672
124,0.7451935529708862,2025-09-04 02:47:39.557394,2025-09-04 03:21:31.950158,0 days 00:33:52.392764,20,uniform,6,zero,,0.008790393059151322,7783,224,Glorot,,logistic,0.004372143745422363,COMPLETE,0.004372143745422363
125,0.8187581181526185,2025-09-04 03:21:31.950558,2025-09-04 03:57:49.541626,0 days 00:36:17.591068,20,normal,5,nz,2.962940851707689e-06,0.13416259326186813,7287,176,old,0.5815240832917575,tanh,4.880428314208984e-05,COMPLETE,4.880428314208984e-05
126,0.7442096948623658,2025-09-04 03:57:49.542019,2025-09-04 04:34:06.060715,0 days 00:36:16.518696,20,uniform,8,nz,4.379669983065045e-06,0.2078238254202307,2593,832,old,1.3999430890203466,logistic,0.0028951883316040037,COMPLETE,0.0028951883316040037
127,0.7832742094993591,2025-09-04 04:34:06.061122,2025-09-04 04:41:23.173614,0 days 00:07:17.112492,100,normal,6,nz,1.5056983657564008e-06,0.15581809078979647,2810,976,old,1.2991845172767016,logistic,0.003356266021728516,COMPLETE,0.003356266021728516
