number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
84,0.10000000149011612,2025-09-03 21:14:18.340992,2025-09-03 21:54:00.916302,0 days 00:39:42.575310,20,uniform,6,zero,,0.2802697026876649,6272,864,old,1.1158038734415487,tanh,,COMPLETE,
85,0.8725714206695556,2025-09-03 21:54:00.916758,2025-09-03 22:33:29.583983,0 days 00:39:28.667225,20,normal,5,zero,,0.07032899938242158,204,944,old,1.2019545953935018,tanh,0.01179673671722412,COMPLETE,0.01179673671722412
86,0.6201285660266876,2025-09-03 22:33:29.584419,2025-09-03 23:13:05.938369,0 days 00:39:36.353950,20,uniform,5,zero,,0.5973031781084098,379,864,old,1.0109562938734564,logistic,0.0014827966690063477,COMPLETE,0.0014827966690063477
87,0.10000000149011612,2025-09-03 23:13:05.938828,2025-09-03 23:55:39.354358,0 days 00:42:33.415530,20,uniform,5,nz,8.148558241647135e-07,0.7293486443018047,3480,800,old,1.44231557169398,tanh,,COMPLETE,
88,0.8965857148170471,2025-09-03 23:55:39.355135,2025-09-04 00:03:40.058991,0 days 00:08:00.703856,100,normal,6,zero,,0.29275341409134054,6802,880,Glorot,,tanh,0.001244354248046875,COMPLETE,0.001244354248046875
89,0.10000000149011612,2025-09-04 00:03:40.059927,2025-09-04 00:43:35.152408,0 days 00:39:55.092481,20,uniform,6,zero,,0.3066219372851164,1694,976,Glorot,,tanh,,COMPLETE,
90,0.8949714183807373,2025-09-04 00:43:35.152867,2025-09-04 01:23:15.485875,0 days 00:39:40.333008,20,uniform,6,zero,,0.24607530704188427,1411,752,old,0.9912419915470352,tanh,0.002126336097717285,COMPLETE,0.002126336097717285
91,0.10000000149011612,2025-09-04 01:23:15.486326,2025-09-04 01:31:10.692043,0 days 00:07:55.205717,100,normal,6,zero,,0.5701396661721195,1449,592,old,0.7139141601614059,tanh,,COMPLETE,
92,0.87422856092453,2025-09-04 01:31:10.692761,2025-09-04 02:11:02.881626,0 days 00:39:52.188865,20,uniform,5,zero,,0.005067367542790919,725,1024,old,0.3108940070062388,tanh,0.012921762466430665,COMPLETE,0.012921762466430665
93,0.8935428380966186,2025-09-04 02:11:02.882079,2025-09-04 02:50:18.604170,0 days 00:39:15.722091,20,uniform,5,zero,,0.07712264753649384,7503,944,old,0.7481759697945869,logistic,0.002240109443664551,COMPLETE,0.002240109443664551
94,0.10000000149011612,2025-09-04 02:50:18.604616,2025-09-04 03:29:46.350350,0 days 00:39:27.745734,20,normal,5,zero,,0.4492275980091767,3111,1024,old,0.7683418397209916,tanh,,COMPLETE,
95,0.8962428450584412,2025-09-04 03:29:46.351076,2025-09-04 04:09:15.353540,0 days 00:39:29.002464,20,uniform,8,zero,,0.019316508474872658,6359,960,old,0.7859079353564158,tanh,0.008092999458312988,COMPLETE,0.008092999458312988
